[0 0 0 0],[-0.41680157 -0.41020134 -0.51955182 -0.37677636]
[3 0 0 0],[-0.55532691 -0.54997186 -0.49428975 -0.54658491]
[1 0 0 0],[-0.49187587 -0.45057585 -0.52868014 -0.31012596]
[4 0 0 0],[-0.50577659 -0.63490006 -0.54031373 -0.60983452]
[7 0 0 0],[-0.50221331 -0.51389301 -0.49409527 -0.43532592]
[6 0 0 0],[ 0.         -0.7439258  -0.75875931 -0.75380627]
[6 3 0 0],[ 0.         -0.74635698 -0.62577971 -0.83660993]
[6 1 0 0],[ 0.         -0.8316952  -0.95040344 -0.94192242]
[6 1 3 0],[ 0.         -0.82513034 -0.72703746 -0.69924018]
[6 1 4 0],[ 0.         -0.61322861 -0.78666068 -1.03780049]
[6 1 1 3],[ 0.         -0.89158403 -1.00366523 -0.94902107]
[6 1 4 3],[ 0.         -0.77553382 -0.95725471 -0.77725246]
[6 7 4 3],[ 0.         -0.73935354 -0.77154732 -0.75907995]
[6 7 1 3],[ 0.         -0.91865022 -1.03529177 -1.07241401]
[6 1 0 3],[ 0.         -0.60716929 -0.5675582  -0.98063749]
[6 4 0 3],[ 0.         -0.73239754 -0.76849569 -0.78682024]
[6 7 0 3],[ 0.         -0.52382085 -0.73975839 -0.72364104]
[6 4 0 4],[ 0.         -0.74889531 -0.73187068 -0.46291832]
[6 7 0 4],[ 0.         -0.8197737  -0.88451012 -0.67268279]
[6 7 0 1],[ 0.         -0.82175394 -0.906488   -1.03840381]
[6 8 0 1],[ 0.         -1.00134526 -1.22880059 -0.8630642 ]
[6 8 0 4],[ 0.         -1.08779792 -0.83896018 -1.096892  ]
[6 8 0 7],[ 0.         -0.61569582 -0.99697341 -1.08680414]
[6 8 0 0],[ 0.         -1.0487761  -1.01783259 -0.80845162]
[6 6 0 0],[ 0.          0.         -0.65265795 -0.74183619]
[6 6 3 0],[ 0.          0.         -0.61023065 -0.9699313 ]
[6 6 1 0],[ 0.          0.         -0.79291049 -0.77679896]
[6 6 4 0],[ 0.          0.         -0.64519684 -0.83861191]
[6 6 7 0],[ 0.          0.         -0.48753463 -0.92867941]
[6 6 0 3],[ 0.          0.         -0.82572451 -0.89025215]
[6 6 3 3],[ 0.          0.         -0.83505643 -0.9569305 ]
[6 6 1 3],[ 0.          0.         -0.91268193 -0.82445903]
[6 6 7 3],[ 0.          0.         -1.05543949 -0.77600778]
[6 6 5 3],[ 0.          0.         -0.65471377 -0.85112169]
[6 6 3 1],[ 0.          0.         -1.0103151  -0.99550678]
[6 6 1 1],[ 0.          0.         -0.92789689 -0.5795422 ]
[6 6 0 1],[ 0.          0.         -0.98209936 -0.76772169]
[6 6 3 7],[ 0.          0.         -0.79983084 -1.13109322]
[6 6 3 4],[ 0.          0.         -0.95805587 -0.91655853]
[6 6 1 4],[ 0.          0.         -0.90958726 -0.68484974]
[8 0 0 0],[-0.65302498 -0.7505408  -0.61691678 -0.63556787]
[8 3 0 0],[-0.79871656 -0.91734187 -0.84879876 -0.91812109]
[6 4 0 0],[ 0.         -1.08423971 -0.68540129 -0.8393625 ]
[6 0 3 0],[ 0.         -0.7484638  -0.89069424 -0.83666232]
[6 0 1 0],[ 0.         -0.66132297 -1.03146668 -0.80539016]
[6 0 7 0],[ 0.         -0.83134396 -0.66986637 -0.61422449]
[6 0 5 0],[ 0.         -0.8226678  -0.81700904 -0.67333445]
[6 0 0 3],[ 0.         -0.57425997 -0.67100723 -0.48678594]
[6 0 0 7],[ 0.         -0.67003388 -0.80573796 -0.24641224]
[6 0 0 1],[ 0.         -0.65497676 -0.86913777 -0.17009356]
[6 0 0 4],[ 0.         -0.74075073 -0.94732708 -0.26759778]
[6 3 0 3],[ 0.         -0.65945136 -0.78667942 -0.86507095]
[6 3 0 1],[ 0.         -0.87122841 -0.82261513 -0.72390976]
