[0 0 0 0],[5.80480835e-08 3.00960547e-08 1.82381419e-08 2.31015652e-08]
[3 0 0 0],[3.11583978e-08 1.05999995e-07 2.52923723e-08 2.51320757e-08]
[1 0 0 0],[1.13351510e-07 6.09405609e-08 3.33680703e-08 3.20617657e-08]
[5 0 0 0],[3.49497006e-08 2.43358239e-08 2.65515425e-08 2.60431667e-08]
[4 0 0 0],[4.10048464e-08 4.26587978e-08 3.25378934e-08 3.36185578e-08]
[8 0 0 0],[3.64616098e-07 3.83396697e-07 2.59810095e-07 2.28228848e-07]
[6 0 0 0],[0.00000000e+00 2.32704135e-06 1.96846657e-06 1.54187564e-06]
[6 3 0 0],[0.00000000e+00 6.56907218e-06 2.94380403e-06 2.55608277e-06]
[6 1 0 0],[0.00000000e+00 3.53177103e-06 3.69906779e-06 3.95981346e-06]
[6 7 0 0],[0.00000000e+00 7.54799317e-06 4.69745715e-06 4.56172287e-06]
[6 4 0 0],[0.00000000e+00 4.23540365e-06 5.14411916e-06 3.29640302e-06]
[6 5 0 0],[0.00000000e+00 5.27870140e-06 2.16249149e-06 1.68428322e-06]
[6 8 0 0],[0.00000000e+00 3.35355367e-05 2.38152445e-05 2.89187736e-05]
[6 6 0 0],[0.         0.         0.00018492 0.00021408]
[6 6 3 0],[0.         0.         0.00220532 0.00038375]
[6 6 4 0],[0.         0.         0.00063495 0.00029937]
[6 6 1 0],[0.         0.         0.00255375 0.0008773 ]
[6 6 5 0],[0.         0.         0.00044351 0.00020021]
[6 6 1 3],[0.         0.         0.00038271 0.0007978 ]
[6 6 7 3],[0.         0.         0.0006218  0.00117222]
[6 6 3 3],[0.         0.         0.00049024 0.00078763]
[6 6 5 3],[0.00000000e+00 0.00000000e+00 4.96947908e-04 5.42506017e-05]
[6 6 8 3],[0.         0.         0.00386317 0.00600049]
[6 6 8 1],[0.         0.         0.0114154  0.00349658]
[6 6 6 1],[0.         0.         0.         0.02154361]
[6 6 6 3],[0.         0.         0.         0.02301906]
[6 6 6 7],[0.         0.         0.         0.02183332]
[6 6 6 8],[0.        0.        0.        0.2778364]
[7 0 0 0],[4.16580437e-08 5.90655220e-08 4.04123341e-08 3.97009322e-08]
[6 6 7 0],[0.         0.         0.00157651 0.00049832]
[6 6 8 0],[0.         0.         0.005044   0.00438606]
[6 6 6 0],[0.         0.         0.         0.02557175]
[6 6 6 5],[0.         0.         0.         0.01835112]
[6 6 6 6],[0. 0. 0. 0.]
[6 0 3 0],[0.00000000e+00 2.81944884e-06 3.41689430e-06 2.72770604e-06]
[6 0 7 0],[0.00000000e+00 7.76611988e-06 5.42251253e-06 4.26915474e-06]
[0 3 0 0],[7.47220111e-08 1.10491540e-07 2.63811360e-08 2.79974466e-08]
[0 4 0 0],[4.34613794e-08 6.08428080e-08 3.83587539e-08 3.76731494e-08]
[7 0 0 3],[5.58891680e-08 3.56289152e-08 3.40651035e-09 6.84568021e-08]
[4 0 0 3],[4.25750574e-08 4.85886918e-08 1.43491461e-08 3.97437044e-08]
[1 0 0 3],[4.38621471e-08 2.46257824e-08 2.45056897e-08 5.85354546e-08]
[5 0 0 3],[4.27482654e-08 0.00000000e+00 5.69935549e-10 3.31808343e-08]
[4 0 0 1],[3.81846968e-08 5.57059474e-08 5.02515776e-08 3.74494742e-08]
[1 0 0 1],[5.00698400e-08 1.03214867e-07 9.02069416e-08 7.25688886e-08]
[3 0 0 1],[5.72143262e-08 5.87456392e-08 5.84754550e-08 4.03973400e-08]
[3 0 0 7],[7.22518643e-08 5.42765930e-08 7.88765287e-09 4.99946074e-08]
[6 0 0 7],[0.00000000e+00 3.52906664e-06 3.13889677e-06 6.59350379e-06]
[6 0 0 1],[0.00000000e+00 5.37164729e-06 4.25005445e-06 4.03544635e-06]
[6 0 0 4],[0.00000000e+00 2.94598342e-06 2.88037656e-06 1.66467653e-05]
[6 0 0 3],[0.00000000e+00 2.67900056e-06 2.72089343e-06 3.03970785e-06]
[6 6 6 4],[0.         0.         0.         0.03517136]
[0 0 3 0],[2.68153490e-08 3.06999803e-08 3.00984901e-08 2.69476959e-08]
[0 0 4 0],[3.65801261e-08 3.56344485e-08 9.13347631e-08 3.57612640e-08]
