[0 0 0 0],[2.12615685e-08 3.30564621e-08 3.25029840e-08 3.19865591e-08]
[3 0 0 0],[2.74655867e-08 2.79984904e-08 2.78773767e-08 2.75598979e-08]
[7 0 0 0],[6.64109836e-08 4.86309933e-08 6.65135486e-08 4.66276340e-08]
[1 0 0 0],[2.68447923e-08 2.66925150e-08 4.34224968e-08 2.78070423e-08]
[4 0 0 0],[3.90333640e-08 4.51332868e-08 4.49025107e-08 4.58433256e-08]
[8 0 0 0],[5.60655776e-07 3.79198301e-07 3.49080229e-07 3.46967273e-07]
[6 0 0 0],[0.00000000e+00 2.85583539e-06 2.55371925e-06 2.42528709e-06]
[6 0 0 3],[0.00000000e+00 3.16413945e-06 2.49679398e-06 4.56814677e-06]
[6 0 0 1],[0.00000000e+00 3.83376344e-06 3.79782091e-06 4.16878926e-06]
[6 0 0 4],[0.00000000e+00 3.41622901e-06 3.34195116e-06 1.50759888e-05]
[6 0 0 7],[0.00000000e+00 5.43256424e-06 4.22384867e-06 1.70371113e-05]
[6 0 0 5],[0.00000000e+00 2.91331440e-06 1.89023972e-06 3.21370669e-06]
[6 0 0 8],[0.00000000e+00 2.51988001e-05 2.57053076e-05 3.92937711e-05]
[6 0 0 6],[0.         0.00017891 0.00021464 0.        ]
[6 3 0 6],[0.         0.00032326 0.00033102 0.        ]
[6 3 3 6],[0.         0.00032571 0.0004388  0.        ]
[6 3 1 6],[0.         0.00051389 0.00033932 0.        ]
[6 3 7 6],[0.         0.0010121  0.00055945 0.        ]
[6 3 4 6],[0.         0.00065422 0.00031686 0.        ]
[6 7 0 6],[0.         0.00090715 0.00034201 0.        ]
[6 7 3 6],[0.         0.00045696 0.00122736 0.        ]
[6 7 7 6],[0.         0.00100246 0.00082155 0.        ]
[6 7 1 6],[0.         0.00083005 0.00075339 0.        ]
[6 1 1 6],[0.         0.00050355 0.00051015 0.        ]
[6 4 1 6],[0.         0.00108014 0.00037168 0.        ]
[6 1 8 6],[0.         0.0134498  0.00633982 0.        ]
[6 4 8 6],[0.         0.00917513 0.00295275 0.        ]
[6 0 8 6],[0.         0.00320247 0.0036177  0.        ]
[5 0 0 0],[2.91595230e-08 2.36035443e-08 2.08097555e-08 2.57259389e-08]
[6 0 3 0],[0.00000000e+00 2.62801547e-06 3.06191423e-06 2.64555399e-06]
[6 0 4 0],[0.00000000e+00 4.36682108e-06 3.66481890e-06 4.63256579e-06]
[6 0 1 0],[0.00000000e+00 4.01201545e-06 3.56502251e-06 4.03923160e-06]
[6 0 7 0],[0.00000000e+00 5.02764461e-06 5.07895716e-06 4.76078935e-06]
[6 0 1 3],[0.00000000e+00 4.23177621e-06 6.21606493e-06 6.68666349e-06]
[6 0 1 1],[0.00000000e+00 7.07812819e-06 1.23074631e-05 6.75454491e-06]
[6 0 1 7],[0.00000000e+00 3.98631937e-06 6.33680123e-06 9.64791308e-06]
[6 0 1 4],[0.00000000e+00 8.00543865e-06 1.11715422e-05 6.82910777e-06]
[6 0 4 4],[0.00000000e+00 4.09349286e-06 8.08997572e-06 4.19377741e-06]
[6 0 4 1],[0.00000000e+00 2.72384950e-05 4.80485479e-05 5.46352372e-06]
[6 0 3 6],[0.         0.00032055 0.00047368 0.        ]
[6 3 0 4],[0.00000000e+00 6.75400495e-06 3.81208875e-06 3.50237494e-06]
[6 3 0 8],[0.00000000e+00 3.63235919e-05 1.96471634e-05 5.15542512e-05]
[6 1 0 6],[0.         0.00055027 0.00032078 0.        ]
[6 7 4 6],[0.         0.00310603 0.00047097 0.        ]
[6 7 5 6],[0.         0.00018651 0.00096207 0.        ]
[6 7 6 6],[0.        0.0125024 0.        0.       ]
[6 1 6 6],[0.         0.01063875 0.         0.        ]
[6 6 6 6],[0. 0. 0. 0.]
[7 0 3 0],[4.05144883e-08 3.83749330e-08 9.18997599e-08 4.60225301e-08]
[4 0 3 0],[5.25504126e-08 4.98370321e-08 5.75220330e-08 5.30562268e-08]
[1 0 3 0],[4.18476484e-08 3.64731217e-08 7.08104498e-08 3.97082686e-08]
[0 0 3 0],[2.72190516e-08 2.96953988e-08 4.55470520e-08 2.62604840e-08]
