0b0,[0.        0.        0.        0.        0.6287555]
0b1,[ 0.          0.          0.         -9.44276214  0.88310299]
0b10,[0.         0.         1.45142855 0.         0.7645659 ]
0b11,[ 0.          0.          1.42207888 -9.52935285  0.86344229]
0b100,[0.         1.53268716 0.         0.         0.72247622]
0b101,[ 0.          1.50821306  0.         -9.31546744  0.63627394]
0b110,[0.         1.54129346 1.42583721 0.         0.70569089]
0b111,[ 0.          0.29187833  1.45665207 -2.57616873  0.09628168]
0b1000,[1.46536402 0.         0.         0.         0.74926723]
0b1001,[ 1.48621587  0.          0.         -9.37059575  0.76451879]
0b1010,[1.47755374 0.         1.430186   0.         0.67186839]
0b1011,[ 1.46992472  0.          0.500132   -3.85472695  0.5182813 ]
0b1100,[1.49481451 1.59726174 0.         0.         0.75527201]
0b1101,[1.4422587  0.13761748 0.         0.         0.06232766]
0b1110,[1.52932715 1.11607154 0.50193052 0.         0.55206131]
0b1111,[ 0.41422265  0.          0.         -0.96399372  0.        ]
