[0 0 0 0],[0.00758733 0.         0.         0.         0.00781249]
[0 0 0 3],[0.01537788 0.         0.         0.         0.00069933]
[0 0 0 7],"[3.24853905e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.98748366e-04]"
[0 0 0 1],[0.00133511 0.00013053 0.         0.         0.00197367]
[0 0 0 4],[0.00033074 0.         0.         0.         0.0025048 ]
[3 0 0 0],[0.01559322 0.01562499 0.         0.         0.00781249]
[1 0 0 0],[0.01562499 0.015625   0.         0.         0.0078094 ]
[3 0 0 3],[0.03103609 0.03096736 0.         0.         0.01561872]
[3 3 0 3],[0.06102641 0.06248366 0.         0.         0.03001401]
[3 3 3 3],[0.         0.12418092 0.         0.         0.06224581]
[1 3 3 3],[0.         0.12499595 0.         0.         0.0618078 ]
[5 3 3 3],[0.         0.         0.         0.         0.06249999]
[7 3 3 3],[0.         0.125      0.         0.         0.06214066]
[4 3 3 3],[0.         0.12499987 0.         0.         0.06248177]
[6 3 3 3],[0.         0.25       0.         0.         0.12300321]
[6 4 3 3],[0.         0.24998759 0.         0.         0.12497719]
[6 1 3 3],[0.         0.24999999 0.         0.         0.12479389]
[6 5 3 3],[0.         0.         0.         0.         0.12499997]
[6 7 3 3],[0.         0.25       0.         0.         0.11588354]
[6 8 3 3],[0.    0.25  0.    0.    0.125]
[6 6 3 3],[0.         0.5        0.         0.         0.22865264]
[6 6 1 3],[0.         0.5        0.         0.         0.24761137]
[6 6 4 3],[0.         0.5        0.         0.         0.24992566]
[6 6 8 3],[0.   0.5  0.   0.   0.25]
[6 6 6 3],[0.         1.         0.         0.         0.48813635]
[6 6 6 7],[0.         1.         0.         0.         0.48909637]
[6 6 6 1],[0.         1.         0.         0.         0.49431575]
[6 6 6 4],[0.         1.         0.         0.         0.49999507]
[6 6 6 6],[0. 0. 0. 0. 0.]
[0 0 3 3],[0.03046286 0.         0.         0.         0.00215437]
[0 0 1 3],[0.00375718 0.00024473 0.         0.         0.00175821]
[0 0 7 3],[0.00048678 0.         0.         0.         0.00279954]
[0 0 4 3],[0.00305861 0.         0.         0.         0.00363233]
[0 0 8 3],[0.00272366 0.00081424 0.         0.         0.00218667]
[0 0 6 3],[0.00933723 0.         0.         0.         0.0003044 ]
[0 3 6 3],[0.00594541 0.         0.         0.         0.00374003]
[0 1 6 3],[0.01773025 0.         0.         0.         0.00459919]
[0 7 6 3],[0.         0.         0.         0.         0.00470711]
[0 4 6 3],[0.         0.         0.         0.         0.00486035]
[0 8 6 3],[0.         0.00877795 0.         0.         0.00132646]
[0 6 6 3],[0.03263412 0.         0.         0.         0.00138913]
[0 6 6 1],[0.         0.         0.         0.         0.00468518]
[3 6 6 1],[0.         0.         0.         0.         0.00809039]
[4 6 6 1],[0.         0.         0.         0.         0.04380749]
[7 6 6 1],[0.        0.        0.        0.        0.0249619]
[1 6 6 1],[0.         0.         0.         0.         0.01432691]
[1 6 6 4],[0.         0.         0.         0.         0.03626157]
[4 6 6 4],[0.         0.         0.         0.         0.01967805]
[3 6 6 4],[0.         0.125      0.         0.         0.01169125]
[7 6 6 4],[0.         0.         0.         0.         0.01068389]
[6 6 6 5],[0.  0.  0.  0.  0.5]
[0 0 3 0],[0.01498826 0.         0.         0.         0.00084425]
[3 0 3 3],[0.06180313 0.015625   0.         0.         0.02665033]
[4 0 3 3],[0.0624998  0.06249818 0.         0.         0.03108483]
[1 0 3 3],[0.0625     0.06249986 0.         0.         0.02716372]
[7 0 3 3],[0.0625     0.04814026 0.         0.         0.0293992 ]
[5 0 3 3],[0.02467627 0.         0.         0.         0.03124997]
[0 3 3 3],[0.06205647 0.         0.         0.         0.01548223]
[0 1 3 3],[0.02749792 0.02562349 0.         0.         0.01769954]
[0 4 3 3],[0.02150178 0.00152469 0.         0.         0.01184908]
