[0 0 0 0],"[1.21691864e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.24886252e-06]"
[3 0 0 0],"[8.61190077e-06 8.70675423e-06 0.00000000e+00 0.00000000e+00
 1.21029032e-06]"
[1 0 0 0],"[8.70620940e-06 8.70716215e-06 0.00000000e+00 0.00000000e+00
 1.24293886e-06]"
[1 0 0 3],"[6.07030258e-05 6.07006050e-05 0.00000000e+00 0.00000000e+00
 8.67193722e-06]"
[7 0 0 3],"[6.07028116e-05 5.81724178e-05 0.00000000e+00 0.00000000e+00
 8.39842824e-06]"
[3 0 0 3],"[5.88524305e-05 6.03904354e-05 0.00000000e+00 0.00000000e+00
 8.52161041e-06]"
[4 0 0 3],"[6.06798162e-05 6.07028331e-05 0.00000000e+00 0.00000000e+00
 8.70288353e-06]"
[4 0 3 3],"[4.22386525e-04 4.23137222e-04 0.00000000e+00 0.00000000e+00
 5.82788801e-05]"
[1 0 3 3],"[4.23097033e-04 4.23193552e-04 0.00000000e+00 0.00000000e+00
 6.04745104e-05]"
[1 3 3 3],[0.         0.0029498  0.         0.         0.00038762]
[8 3 3 3],[0.         0.00295002 0.         0.         0.00046732]
[6 3 3 3],[0.         0.0205668  0.         0.         0.00283103]
[6 4 3 3],[0.         0.02056293 0.         0.         0.00294817]
[6 5 3 3],[0.         0.         0.         0.         0.00294959]
[6 1 3 3],[0.         0.0205642  0.         0.         0.00294519]
[6 7 3 3],[0.         0.02056513 0.         0.         0.00269312]
[6 8 3 3],[0.         0.02056761 0.         0.         0.00484738]
[6 6 3 3],[0.         0.14339447 0.         0.         0.01877106]
[6 6 4 3],[0.         0.14343573 0.         0.         0.02012343]
[6 6 1 3],[0.         0.14343606 0.         0.         0.01889778]
[6 6 7 3],[0.         0.14343606 0.         0.         0.01913534]
[6 6 5 3],[0.        0.        0.        0.        0.0205739]
[6 6 6 3],[0.         1.         0.         0.         0.14337901]
[6 6 6 4],[0.         1.         0.         0.         0.14001389]
[6 6 6 1],[0.         1.         0.         0.         0.11489941]
[6 6 6 7],[0.         1.         0.         0.         0.13399757]
[6 6 6 5],[0.         0.         0.         0.         0.14324167]
[6 6 6 6],[0. 0. 0. 0. 0.]
[0 0 3 0],"[8.43516051e-06 2.62539243e-06 0.00000000e+00 0.00000000e+00
 5.95375630e-07]"
[0 0 1 0],"[4.44176897e-06 3.33379001e-06 0.00000000e+00 0.00000000e+00
 8.37120668e-07]"
[3 0 1 0],"[2.74658587e-05 4.76254801e-07 0.00000000e+00 0.00000000e+00
 5.71258418e-06]"
[3 0 4 0],"[1.40880283e-05 1.78195219e-10 0.00000000e+00 0.00000000e+00
 3.83068508e-06]"
[4 0 4 0],"[2.67936114e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.15727329e-06]"
[4 0 1 0],"[3.79417318e-05 1.60726654e-05 0.00000000e+00 0.00000000e+00
 6.67245422e-06]"
[4 3 1 0],"[2.65629856e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.12532387e-05]"
[1 3 1 0],"[3.85159251e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.30292242e-05]"
[0 3 1 0],"[2.62120387e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.93698299e-06]"
[0 7 1 0],"[2.06320425e-07 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.92521290e-07]"
[0 1 1 0],"[4.65126124e-06 1.41302224e-07 0.00000000e+00 0.00000000e+00
 1.02087527e-06]"
[0 1 1 3],"[8.90235618e-05 2.10884070e-05 0.00000000e+00 0.00000000e+00
 1.61697849e-05]"
[0 7 1 3],"[5.52053283e-06 4.98910426e-05 0.00000000e+00 0.00000000e+00
 1.05168723e-05]"
[3 7 1 3],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.24016145e-05]"
[2 7 2 3],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.86329612e-05]"
[1 7 1 3],"[0.00000000e+00 8.22728225e-04 0.00000000e+00 0.00000000e+00
 8.27961737e-05]"
[1 0 1 3],"[3.95303240e-04 2.19303727e-04 0.00000000e+00 0.00000000e+00
 4.83662015e-05]"
[1 0 4 3],"[2.88558688e-04 2.01140892e-04 0.00000000e+00 0.00000000e+00
 3.17712077e-05]"
[7 0 4 3],"[2.90808330e-04 1.01783700e-04 0.00000000e+00 0.00000000e+00
 3.69096935e-05]"
[4 0 1 3],"[3.05842862e-04 2.20142782e-04 0.00000000e+00 0.00000000e+00
 4.88201498e-05]"
[4 0 4 3],"[2.28450991e-04 5.10069372e-08 0.00000000e+00 0.00000000e+00
 3.50072025e-05]"
[4 3 0 3],"[4.22316263e-04 4.22961414e-04 0.00000000e+00 0.00000000e+00
 6.05096460e-05]"
[0 3 0 3],"[5.88544601e-05 5.43209913e-06 0.00000000e+00 0.00000000e+00
 8.60123359e-06]"
[0 7 0 3],"[2.43900382e-05 5.49882505e-06 0.00000000e+00 0.00000000e+00
 6.91006891e-06]"
[0 1 0 3],"[4.90850797e-05 1.45255769e-05 0.00000000e+00 0.00000000e+00
 6.09503411e-06]"
[3 1 0 3],"[3.41159254e-04 4.56530929e-05 0.00000000e+00 0.00000000e+00
 5.39359008e-05]"
[7 1 0 3],"[4.20097555e-04 1.10242109e-04 0.00000000e+00 0.00000000e+00
 4.98775871e-05]"
[5 1 0 3],[7.1288540e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8228929e-05]
[1 1 0 3],"[4.00991253e-04 1.54686596e-04 0.00000000e+00 0.00000000e+00
 5.49175934e-05]"
[1 4 0 3],"[4.14099677e-04 1.50487623e-04 0.00000000e+00 0.00000000e+00
 5.58098734e-05]"
[8 0 0 3],"[6.07044594e-05 6.07021767e-05 0.00000000e+00 0.00000000e+00
 8.70762002e-06]"
[8 3 0 3],"[4.23149324e-04 4.23193274e-04 0.00000000e+00 0.00000000e+00
 6.08092031e-05]"
[6 3 0 3],[0.00295017 0.00275487 0.         0.         0.00041943]
[6 4 0 3],[0.00294918 0.0029502  0.         0.         0.00056041]
[6 1 0 3],[0.00294947 0.00295    0.         0.         0.00038789]
[6 7 0 3],[0.00294939 0.00288128 0.         0.         0.00041619]
[7 0 0 0],"[8.70702057e-06 8.70730292e-06 0.00000000e+00 0.00000000e+00
 1.11116528e-06]"
[7 3 0 0],"[6.07033205e-05 5.98468120e-05 0.00000000e+00 0.00000000e+00
 7.22728126e-06]"
[1 3 0 0],"[6.06963440e-05 6.06631890e-05 0.00000000e+00 0.00000000e+00
 9.36502852e-06]"
[8 3 0 0],"[6.07053330e-05 6.07050122e-05 0.00000000e+00 0.00000000e+00
 8.78381197e-06]"
[8 3 3 0],"[4.23145726e-04 4.23198606e-04 0.00000000e+00 0.00000000e+00
 7.05515900e-05]"
[6 0 3 3],[0.00295002 0.00256    0.         0.         0.00052817]
[6 0 4 3],[0.00286729 0.00276673 0.         0.         0.0003778 ]
[6 0 5 3],"[1.32211023e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.10417109e-04]"
[6 0 1 3],[0.00288875 0.00277173 0.         0.         0.00037357]
[6 0 7 3],[0.00276175 0.00248213 0.         0.         0.00064383]
[6 3 7 3],[0.         0.01925621 0.         0.         0.00292422]
[6 4 7 3],[0.         0.02015731 0.         0.         0.00267425]
[6 7 7 3],[0.         0.020391   0.         0.         0.00277067]
[6 1 7 3],[0.         0.02051344 0.         0.         0.00267736]
[6 8 0 3],[0.00294973 0.00294969 0.         0.         0.00045575]
[6 6 0 3],[0.02056717 0.01988664 0.         0.         0.003661  ]
[6 6 0 4],[0.02032841 0.02012761 0.         0.         0.00314368]
[6 6 0 7],[0.01183247 0.02027967 0.         0.         0.00246188]
[6 6 0 1],[0.02042627 0.02028671 0.         0.         0.00302031]
[6 6 3 1],[0.         0.1424074  0.         0.         0.01994987]
[6 6 1 1],[0.         0.14343606 0.         0.         0.01911101]
[6 6 4 1],[0.         0.14339441 0.         0.         0.02350195]
[6 6 1 4],[0.         0.14343592 0.         0.         0.02051297]
[6 6 1 0],[0.0205739  0.0205739  0.         0.         0.00285882]
[6 6 5 0],[0.00295036 0.         0.         0.         0.00295103]
[6 6 7 0],[0.0205739  0.01881643 0.         0.         0.00286559]
[6 6 8 0],[0.0205739 0.0205739 0.        0.        0.0042516]
[6 6 8 3],[0.         0.14343606 0.         0.         0.020624  ]
[0 0 3 3],"[5.83378501e-05 1.25937970e-06 0.00000000e+00 0.00000000e+00
 4.48346051e-06]"
[0 0 1 3],"[3.85451526e-05 1.49168709e-05 0.00000000e+00 0.00000000e+00
 5.26084297e-06]"
[0 0 7 3],"[1.17606279e-05 6.66757952e-06 0.00000000e+00 0.00000000e+00
 5.86339518e-06]"
[3 0 7 3],"[9.19856939e-05 1.82454291e-05 0.00000000e+00 0.00000000e+00
 1.93842018e-05]"
[3 3 7 3],[0.         0.00069409 0.         0.         0.00015213]
[1 3 7 3],[0.         0.00106676 0.         0.         0.00013613]
[0 3 7 3],"[7.84062394e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.97933661e-06]"
[0 4 7 3],"[8.92553023e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.83494889e-07]"
[0 0 4 3],"[3.24599690e-05 6.78440093e-06 0.00000000e+00 0.00000000e+00
 4.33178800e-06]"
[0 0 0 3],"[8.46018422e-06 1.97249979e-08 0.00000000e+00 0.00000000e+00
 6.15326153e-08]"
[0 0 0 7],"[3.75794875e-08 4.46642684e-08 0.00000000e+00 0.00000000e+00
 1.15448156e-07]"
[0 0 0 4],"[2.37898127e-07 2.74019172e-08 0.00000000e+00 0.00000000e+00
 1.50295454e-07]"
[0 0 0 1],"[7.09393262e-07 8.95170280e-09 0.00000000e+00 0.00000000e+00
 4.92385401e-07]"
[4 0 0 0],"[8.70689057e-06 8.70709452e-06 0.00000000e+00 0.00000000e+00
 1.24556571e-06]"
[0 3 0 0],"[8.43100027e-06 3.12175801e-07 0.00000000e+00 0.00000000e+00
 6.71652119e-07]"
[0 4 0 0],"[5.95833634e-06 2.16754186e-06 0.00000000e+00 0.00000000e+00
 7.57592201e-07]"
[0 7 0 0],"[2.43552108e-06 1.08241399e-06 0.00000000e+00 0.00000000e+00
 8.43735342e-07]"
[3 7 0 0],"[1.13880147e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.74284499e-06]"
[3 7 3 0],"[1.52767140e-04 4.58233306e-05 0.00000000e+00 0.00000000e+00
 4.06941761e-05]"
[3 7 3 3],[0.         0.0013831  0.         0.         0.00034524]
[4 7 3 3],[0.         0.00240744 0.         0.         0.00034857]
[7 0 3 3],"[4.23202081e-04 4.01465497e-04 0.00000000e+00 0.00000000e+00
 5.78901533e-05]"
[4 3 3 3],[0.         0.00294661 0.         0.         0.00033737]
[5 3 3 3],[0.         0.         0.         0.         0.00042287]
[4 3 0 0],"[6.05861145e-05 6.07035923e-05 0.00000000e+00 0.00000000e+00
 7.92645460e-06]"
[5 3 0 0],"[8.66552912e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.70635933e-06]"
[0 1 0 0],"[6.98927436e-06 7.99111241e-07 0.00000000e+00 0.00000000e+00
 1.64796639e-06]"
[0 1 3 0],"[4.92759799e-05 4.07713487e-06 0.00000000e+00 0.00000000e+00
 8.15756466e-06]"
[0 7 3 0],"[2.38867922e-05 3.19811997e-06 0.00000000e+00 0.00000000e+00
 8.05349246e-06]"
[0 5 3 0],"[1.97474277e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.83600037e-06]"
[0 0 7 0],"[9.83815698e-07 3.62603614e-06 0.00000000e+00 0.00000000e+00
 5.90187431e-07]"
[0 0 4 0],"[3.47734221e-06 2.62694017e-06 0.00000000e+00 0.00000000e+00
 6.76293095e-07]"
[0 0 5 3],"[5.10758041e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.70121390e-06]"
[0 3 1 3],"[2.65625665e-04 3.32808997e-05 0.00000000e+00 0.00000000e+00
 1.03519990e-05]"
[0 4 1 3],"[8.52507046e-05 7.67790428e-06 0.00000000e+00 0.00000000e+00
 1.47227643e-05]"
[0 0 8 3],"[1.19499875e-05 2.19135934e-05 0.00000000e+00 0.00000000e+00
 3.51525943e-06]"
[0 0 6 3],"[1.65850300e-04 1.84855524e-09 0.00000000e+00 0.00000000e+00
 9.27807300e-06]"
[0 0 6 1],"[4.86315634e-07 4.99077241e-09 0.00000000e+00 0.00000000e+00
 9.51091853e-07]"
[0 0 6 4],"[1.49629603e-06 1.00678420e-08 0.00000000e+00 0.00000000e+00
 2.46255632e-06]"
[0 0 6 0],[2.0209438e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.7739747e-05]
[3 0 6 0],"[1.62111674e-04 1.93394514e-04 0.00000000e+00 0.00000000e+00
 3.30877347e-05]"
[4 0 6 0],"[1.40227195e-04 8.18451310e-05 0.00000000e+00 0.00000000e+00
 2.53858307e-05]"
[1 0 6 0],"[2.31638828e-04 2.85880180e-04 0.00000000e+00 0.00000000e+00
 3.18441518e-05]"
[1 3 6 0],[0.00012469 0.00132075 0.         0.         0.00018565]
[1 3 6 3],[0.         0.00565235 0.         0.         0.00090188]
[3 3 6 3],[0.         0.01177519 0.         0.         0.00103024]
[4 3 6 3],[0.         0.00973099 0.         0.         0.00115597]
[0 3 6 3],"[1.27220099e-03 3.23895251e-07 0.00000000e+00 0.00000000e+00
 5.49419733e-05]"
[0 1 6 3],"[3.91091917e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.98878722e-05]"
[3 1 6 3],[0.         0.00418094 0.         0.         0.00020541]
[2 2 6 3],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.93459598e-05]"
[1 1 6 3],[0.         0.         0.         0.         0.00025962]
[3 4 6 3],"[0.00000000e+00 5.28379244e-05 0.00000000e+00 0.00000000e+00
 2.43910390e-04]"
[4 4 6 3],[0.        0.        0.        0.        0.0001975]
[1 0 6 3],[0.0002349  0.00188862 0.         0.         0.00023929]
[7 3 6 3],[0.         0.00708085 0.         0.         0.00119771]
[5 3 6 3],[0.         0.         0.         0.         0.00055005]
[8 3 6 3],[0.         0.01949768 0.         0.         0.00575324]
[6 3 6 3],[0.         0.13637936 0.         0.         0.01876955]
[6 1 6 3],[0.         0.14269201 0.         0.         0.01928114]
[0 0 3 4],"[2.35349424e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.62492549e-09]"
[0 0 3 1],"[2.69160086e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.44739779e-07]"
[0 0 1 1],"[1.56935284e-07 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.64740441e-08]"
[0 0 7 1],"[1.03477801e-09 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.06774150e-08]"
[0 0 4 1],"[2.88560246e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.50354293e-07]"
[0 0 0 5],"[7.67917694e-11 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.07708356e-08]"
[3 3 0 0],"[5.87781966e-05 5.75621719e-05 0.00000000e+00 0.00000000e+00
 6.95593078e-06]"
[3 3 3 0],"[4.07669748e-04 3.91215198e-04 0.00000000e+00 0.00000000e+00
 5.61103660e-05]"
[1 3 3 0],"[4.23096782e-04 4.19232983e-04 0.00000000e+00 0.00000000e+00
 6.06011566e-05]"
[7 3 3 0],"[4.23206463e-04 3.74436333e-04 0.00000000e+00 0.00000000e+00
 5.73826442e-05]"
[5 3 3 0],"[5.79928651e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.06812523e-05]"
[4 3 3 0],"[4.22339235e-04 4.12635634e-04 0.00000000e+00 0.00000000e+00
 6.35034020e-05]"
[6 3 3 0],[0.00295031 0.00280992 0.         0.         0.00038418]
[6 4 3 0],[0.00294905 0.00294743 0.         0.         0.00042268]
[6 7 3 0],[0.00294946 0.00239678 0.         0.         0.00035868]
[6 1 3 0],[0.0029494  0.00294982 0.         0.         0.00038925]
[6 8 3 0],[0.00294985 0.00294975 0.         0.         0.00060283]
[6 6 3 4],[0.         0.14171036 0.         0.         0.02048472]
[6 6 5 1],[0.         0.00213221 0.         0.         0.02056687]
[6 6 5 4],[0.         0.         0.         0.         0.02029902]
[6 6 4 4],[0.         0.14197599 0.         0.         0.01875978]
[6 6 4 0],[0.02057382 0.02055367 0.         0.         0.00339494]
[6 6 0 0],[0.00294966 0.         0.         0.         0.00294985]
[6 6 6 0],[0.14343606 0.         0.         0.         0.14343606]
[3 3 0 3],"[4.08349491e-04 4.14512798e-04 0.00000000e+00 0.00000000e+00
 5.00702496e-05]"
[7 3 0 3],"[4.23198789e-04 3.90317729e-04 0.00000000e+00 0.00000000e+00
 5.53753197e-05]"
[1 3 0 3],"[4.23099936e-04 4.23204044e-04 0.00000000e+00 0.00000000e+00
 5.54255420e-05]"
[0 5 0 3],"[1.39398388e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.97858998e-06]"
[0 3 3 3],"[4.08918454e-04 1.72733088e-04 0.00000000e+00 0.00000000e+00
 4.47730976e-05]"
[0 1 3 3],"[3.38558173e-04 2.41974971e-04 0.00000000e+00 0.00000000e+00
 8.04863214e-05]"
[0 4 3 3],"[3.41172729e-04 2.20182056e-04 0.00000000e+00 0.00000000e+00
 6.37184299e-05]"
[0 3 4 3],"[2.30911052e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.42738847e-06]"
[0 1 4 3],"[7.66532512e-06 9.60050875e-06 0.00000000e+00 0.00000000e+00
 5.63119446e-06]"
[0 6 1 3],"[1.34274828e-03 7.41073981e-06 0.00000000e+00 0.00000000e+00
 1.87536517e-04]"
[3 6 1 3],[0.         0.00935978 0.         0.         0.00152301]
[1 6 1 3],[0.         0.0144556  0.         0.         0.00148104]
[1 6 4 3],[0.         0.01092597 0.         0.         0.00130133]
[7 6 1 3],[0.         0.         0.         0.         0.00163374]
[4 6 1 3],[0.         0.01086042 0.         0.         0.00107974]
[2 6 2 3],[0.         0.         0.         0.         0.00116369]
[4 6 4 3],[0.         0.0006428  0.         0.         0.00102616]
[4 6 0 3],[0.00276611 0.00176506 0.         0.         0.00037704]
