[ 0.32866232  0.65615664 -0.06597724  0.69512693],[-0.6920052   0.2928629  -0.90985382 -0.87779102],[-0.6920052  -0.23918439 -0.06597724  0.69512693],[ 0.32866232  0.65615664 -0.90985382 -0.87779102],[-0.28771393  0.71881034  0.28338228 -0.51785336],[-0.32692263 -0.07612833  0.60729135  0.3171618 ],[-0.32692263 -0.07612833  0.28338228 -0.51785336],[-0.28771393 -0.35003251  1.44532462 -0.37956297],[-0.50535662 -0.26275216 -0.03263304  0.43596063],[ 0.64138605 -0.78588853 -0.84477003  0.52712713],[-0.3805533  -0.16692961 -0.87225898  0.43596063],[-0.50535662 -0.26275216 -0.84477003  0.93209314],[-0.70122948  0.37210435 -0.43932898 -0.61440059],[-0.9778804  -0.81387458  0.61912489 -0.34796453],[-0.9778804   0.89498057  0.60685727 -0.03814487],[ 0.03347885  0.37210435  0.61912489 -0.34796453],[ 0.22763851  0.0308971  -0.86768994 -0.30467102],[-0.11173594 -0.11129549  0.56459849  0.90624796],[-0.11173594 -0.23517144 -2.06908874 -0.30467102],[-0.2442102   0.0308971   0.31216146  0.90624796],[ 0.662927   -0.34802296  0.57352138 -0.71796949],[ 0.66745831 -0.44627241 -0.79113794  0.44232184],[-1.05633328  0.32666653  0.55835401 -0.71796949],[ 0.662927    0.26562433 -2.06686472 -0.03553943],[-0.79496925 -0.06303346 -0.02088036 -0.59491384],[ 0.75218131 -0.36703204  0.08421143  0.8972351 ],[ 0.77056491 -0.36703204 -0.02088036 -0.59491384],[-0.79496925  1.65920128  0.08421143 -1.47064202],[ 0.6450145   0.20593028  0.25390276 -0.74811981],[0.65411646 0.14169829 0.22473933 0.84669458],[ 0.65411646  1.27770855 -0.08000493 -0.3181956 ],[ 0.20629356  0.98744139  0.22473933 -0.88881692],[-0.69687323 -0.34120031 -0.09346453 -0.32561161],[-0.49066786 -0.41280285  0.60594392  0.23085354],[-0.50455757  0.03749741 -0.09346453 -0.32561161],[-0.69687323 -0.61071666  0.60594392  0.23085354],[ 0.24856693  0.89972392 -0.11450123  0.16537683],[-0.89839504  0.92009285 -0.68565993  0.68247011],[-0.89839504  0.92009285 -0.11450123  0.22304669],[ 0.3970979   0.89972392 -1.59382648  0.68247011],[0.96415395 0.7943011  0.13441627 0.29547553],[-0.37060655  0.98369857 -0.26752253  0.79198523],[-0.37060655  0.33759318 -0.49363216  0.29547553],[ 0.96415395  0.7943011  -0.26752253  0.79198523],[ 0.42638656  0.29208308  0.91756599 -0.03036988],[ 0.5881668   0.54839863 -0.96302306  0.644866  ],[ 0.5881668   0.54839863  1.55282106 -0.03036988],[0.42638656 0.08521393 1.14657837 0.644866  ],[0.4786593  0.48139773 0.06945198 0.25133849],[0.42069616 0.7446224  0.51547333 0.88159632],[ 0.42069616  0.7446224  -1.10019483  0.25133849],[0.4786593  0.48139773 0.51547333 0.56921167],[ 9.60220800e-01  1.25636142e-01  8.85712355e-04 -2.16283290e-01],[-0.60622687  0.00459117  0.56453335  0.5577696 ],[ 0.68837542  0.00459117  0.14998231 -0.21628329],[ 0.9602208   0.12563614  0.56453335 -0.5631891 ],[-0.80568477 -0.05437545 -0.37137473 -0.20400562],[-0.79956992  0.46763825  0.9589313  -0.05674404],[-0.79956992  0.46763825 -0.37137473 -0.20400562],[-0.80568477 -1.97690372  0.9589313   0.40515562],[ 0.09330958  0.35248598 -0.95083699  0.37240744],[-0.83378457  0.58737073 -0.15248949  0.19349462],[-0.38829756 -0.10045556 -0.72936395 -0.25361418],[ 0.09330958  0.6458064  -0.15248949  0.19349462],[0.18504096 0.41066035 0.45179854 0.89059859],[-0.2547094  -0.09141226  0.37505617  0.98050326],[ 0.45357733 -0.17088665  1.118535    0.38743311],[0.18504096 0.41066035 0.75791956 0.84473783],[ 0.90359063  0.87952581 -0.40929072  0.94849137],[-0.70275922  0.16726355 -0.41607683  0.4606055 ],[-0.70275922 -0.33840701 -0.40929072  0.94849137],[ 0.90359063  0.34615964 -0.41607683  1.3741856 ],[ 0.25101439  0.06841215 -0.56441274 -0.71763896],[-0.65905107 -0.66341061 -0.09839795  0.02074757],[-0.65905107 -0.66341061 -0.56441274 -0.48841109],[ 1.08555902 -0.34092749 -0.09839795  0.02074757],[ 0.83006144  0.46284815 -0.85541696 -0.37698345],[ 0.27760743  0.38462697 -0.273313    0.3655237 ],[ 0.27760743  0.38462697 -0.85541696  1.11378309],[ 0.83006144 -0.21224587 -0.273313    1.48004976],[ 0.10186347  0.8827758  -0.97127761  0.35776556],[ 0.6125536   0.94704231 -0.85533895 -0.26728954],[ 0.6125536   0.94704231 -0.67049968  0.35776556],[ 0.10186347  0.8827758  -0.85533895  0.95657546],[ 0.7258767   0.36572958 -0.04108951 -0.55317917],[-0.80582555  0.07000443 -0.83972014 -0.44996132],[-0.19107712  0.04075064 -0.34589391 -0.55317917],[ 0.7258767   0.47577136  1.04091854 -0.44996132],[ 0.45794673  0.92727598  0.70806081 -0.56938353],[0.47710017 0.64138529 0.32199625 0.67522038],[0.47710017 0.48024243 1.33327304 0.30706749],[ 0.45794673 -1.33932609  0.32199625  2.36805403],[ 0.43962721 -0.06804243  0.49427691  0.51440328],[ 0.0116622  -0.04465496  0.47696378 -0.70665837],[ 0.79232617 -1.06815662 -1.46423122  0.30441821],[ 0.43962721 -0.06804243  0.47696378 -0.21775084],[ 0.66751685  0.10170209 -0.05601692 -0.21104659],[ 0.04248048  0.47145704 -0.23157212  0.15125186],[ 0.04248048  0.47145704 -0.05601692 -0.21104659],[ 0.90089684  0.38787711 -0.23157212  0.04507316],[ 0.50973459  0.41813679  0.7045831  -0.83142702],[ 0.72939247  0.29937753 -0.19969681  0.2867782 ],[ 0.72939247  0.29937753  0.26509698 -1.29474313],[0.50973459 0.41813679 0.03004886 0.2867782 ],[ 0.14801481  0.48202899 -0.28554802  0.76481778],[-0.71250175 -0.88376999 -0.10120583 -0.82049586],[ 1.3972503  -1.3684552  -0.28554802  0.76481778],[-0.43071213  0.48202899 -0.10120583 -0.82049586],[0.89783749 0.79281775 0.3648456  0.33476319],[-0.24636094  0.49068105  0.75858533 -0.1446305 ],[-0.24636094  1.25158095  0.3648456  -1.04305715],[ 0.98333492  0.79281775  2.29744919 -0.1446305 ],[0.14126376 0.72574575 0.67930606 0.3437801 ],[0.25386183 0.93286778 0.97899297 0.85284415],[ 0.25386183 -0.71925335  0.67930606  0.3437801 ],[ 1.28740161  0.72574575 -0.78324941  0.85284415],[ 0.76913746  0.24605961 -0.33893122  0.80859765],[-0.96548657  0.4664961   0.0728055   0.85729341],[-0.96548657  0.4664961  -0.33893122  0.80859765],[-0.60614044  0.31463268 -0.03551074  0.85729341],[-0.1897314   0.57941812 -0.34421254  0.77071159],[ 0.38669437 -0.25563073 -0.77397306 -0.19015018],[ 0.38669437 -0.25563073 -0.34421254  0.77071159],[ 1.01934853  0.6396996  -0.77397306 -0.11247079],[ 0.56415686  0.80635173  0.13776705 -0.07466361],[-0.44847404  0.98176031  0.51904264 -0.31250286],[-0.44847404  0.98176031  0.13776705 -0.07466361],[-0.73350076  0.80635173  0.48905553  1.01656013]
[ 0.83214835  0.3598563   0.1329599  -1.01355144],[ 0.06353496  0.76397894  0.07047368 -0.07333483],[ 0.86601983  0.76397894  0.1329599  -1.01355144],[ 0.83214835  0.3598563   0.75941193 -1.66255596],[ 1.68683688  1.167294    0.18147362 -0.69052997],[ 1.32863422  0.21858241  0.87114947 -1.30110601],[ 1.32863422  0.21858241  0.41136554 -0.69052997],[ 1.68683688  1.167294    1.9871404  -1.30110601],[ 1.02472014  1.60473907  0.03196073 -0.70670984],[ 0.43639352  0.61368216  0.15768598 -0.87247787],[0.43639352 0.61368216 0.03196073 0.70190089],[-1.28040867 -0.67404507  0.15768598 -0.01474577],[ 1.39368061  1.33501217  1.35704594 -1.85010536],[ 0.61521147  0.36555862  1.39959132 -1.74419135],[ 0.61521147 -1.22637106 -0.22079849 -1.85010536],[0.05385799 2.05947715 1.39959132 0.37288001],[ 0.61521147  0.36555862  1.25025604 -1.38650614],[ 0.20975549  0.3598563   1.25025604 -0.4202878 ],[ 0.20975549  0.3598563   1.25025604 -1.38650614],[-0.35174105  0.36555862 -0.14891135 -0.4202878 ],[ 0.03877456  0.74665456  0.15768598 -0.87247787],[ 0.03877456  0.74665456  1.39959132 -1.74419135],[-0.49191637 -1.06922241  0.15768598 -0.87247787],[ 0.03877456  0.74665456 -0.97201561  1.12508977],[ 1.39368061  0.04670075  0.08109269 -0.89222579],[ 0.19640058  0.6697547   1.25025604 -0.25995948],[-0.57529257  1.14132385  0.08109269 -0.89222579],[ 1.39368061 -1.45313269  1.25025604  0.6337154 ],[ 1.21164901  0.23458257  0.17767438 -1.8158756 ],[ 0.87066297  0.23458257  0.89273316 -0.29488469],[ 0.87066297 -1.7521736   0.17767438 -0.78326115],[ 1.21164901  0.23458257  0.89273316 -0.29488469],[ 0.33852878  0.64041828  0.0740619  -0.24698669],[-0.34070115  0.3075556  -0.61231232 -0.83186206],[-0.68819273  0.3075556  -1.32716795 -0.24698669],[ 0.33852878  0.64041828 -0.61231232 -0.83186206],[ 0.59354446  0.40782733  1.25025604 -1.91222322],[ 0.93420665  0.47677585  0.48977702 -2.01443562],[-1.1297058   0.47677585  1.40888248 -0.35713545],[ 0.59354446 -1.45086817  0.48977702 -2.01443562],[ 0.3537507   0.01262695  0.35431281 -0.80517414],[ 0.9898146   1.17854307  1.39959132 -1.74419135],[ 0.59367427  1.17854307  0.67210784 -1.12549198],[ 0.51933626  0.01262695  1.39959132 -1.74419135],[ 0.19640058  0.6697547   0.15222098 -0.48226345],[ 0.9834518   0.6697547   1.35704594 -1.85010536],[1.23050384 0.68645363 0.15222098 0.30869166],[ 0.19640058  0.6697547   0.60839869 -1.85010536],[ 0.20975549  0.3598563   0.17767438 -1.8158756 ],[0.03877456 0.74665456 0.99909681 1.58611271],[ 0.03877456  0.9064598   0.17767438 -1.8158756 ],[ 0.20975549  0.77508318  0.02324332 -0.60206483],[ 0.48975389  1.17854307  1.25025604 -1.11792682],[-0.35603826 -1.91610227  0.59676937 -0.87247787],[-0.8984049  -1.91610227  1.25025604 -1.11792682],[ 0.48975389 -0.24431767  0.59676937  1.30088836],[ 1.52071806  0.21858241  0.11463077 -1.28812868],[ 1.02472014  1.60473907  2.11479271 -0.75348172],[ 1.02472014  1.60473907 -0.15295323 -1.28812868],[ 1.52071806 -1.44152658  1.35495139 -0.75348172],[ 1.68148425  0.40782733  0.33135385 -1.8158756 ],[ 1.02472014  1.60473907 -0.63530318  0.20980675],[0.45132591 1.60473907 0.33135385 1.57473958],[-0.50700212  0.40782733 -0.63530318 -0.6259162 ],[ 1.12534     0.97560881  0.79588101 -1.34924868],[ 1.12534     0.98585085  1.72096974 -1.34924868],[ 1.12534     0.98585085  0.79588101 -1.34924868],[0.68927143 0.97560881 1.72096974 1.03170654],[ 0.71985503  0.21858241  1.31023436 -2.17087926],[ 0.06353496  0.76397894  0.36032406 -2.01443562],[ 0.06353496  0.76397894  1.31023436 -2.17087926],[ 0.71985503  0.21858241  0.36032406 -2.01443562],[ 1.32863422  0.40782733  1.25025604 -0.4202878 ],[ 1.89191272  0.73976787  1.4550324  -1.18833998],[1.89191272 0.52718725 1.25025604 0.88844338],[ 1.32863422 -0.43299355  1.4550324  -1.18833998],[ 1.32863422  0.21858241  0.48977702 -1.42809582],[ 0.19640058  0.6697547   0.17767438 -1.8158756 ],[ 1.008629    0.6697547   0.48977702 -1.42809582],[ 1.32863422  1.14688373  0.17767438 -1.8158756 ],[ 0.48975389  1.17854307  0.15222098 -0.48226345],[ 1.12534     0.97560881  0.07067185 -2.01443562],[ 1.12534     0.97560881  0.15222098 -0.48226345],[ 0.48975389 -0.2112011  -0.90571791 -0.56151738],[ 0.06353496  0.76397894  0.48977702 -2.01443562],[ 2.96118472  1.17854307  1.25025604 -1.91222322],[-1.25303515  1.17854307  0.77513298 -1.76337572],[ 0.06353496  0.76397894 -0.42621459 -1.91222322],[ 1.72118315  1.17854307  0.11463077 -0.63777237],[ 0.43639352  0.61368216  0.71947594 -1.10252065],[ 0.94731776  0.61368216  0.61734072 -0.63777237],[-0.19362584  1.17854307  1.49884472 -1.10252065],[ 0.33826522  2.08982293  0.67199465 -0.88415563],[ 1.41292583  0.36555862  1.54857298 -0.83186206],[ 1.41292583  0.36555862  0.67199465 -0.57076091],[ 0.33826522 -0.11193758  0.22426266 -0.80510651],[ 1.02472014  1.60473907 -0.21805427 -1.11792682],[0.91053394 1.56197687 1.01817107 0.31888038],[ 0.91053394  1.56197687 -0.59477765 -1.11792682],[ 1.03009377  1.60473907  1.01817107 -0.81635907],[ 0.9898146   1.17854307  0.17767438 -1.8158756 ],[ 1.21164901  1.09975245  0.11463077 -2.267262  ],[0.06029301 1.09975245 1.20804149 0.2605203 ],[ 0.9898146   0.42534723  0.11463077 -0.43364078],[ 0.74608635  0.24697129  0.18147362 -1.30110601],[ 0.89873083  0.4819992   0.71947594 -0.02483512],[ 0.89873083  0.4819992   0.18147362 -1.30110601],[ 0.74608635 -2.03260731 -1.1135093   0.55541147],[ 0.17077813  1.54485957  1.27895678 -0.54248556],[1.21164901 1.09975245 2.11479271 1.42468237],[-1.75389892  0.34073734  0.16203123 -0.54248556],[ 0.17077813  1.54485957 -1.49941877 -0.30884033],[ 1.46787883  0.48019271  0.09532857 -1.18833998],[ 1.84654018  1.3998175   0.34176288 -1.10252065],[ 0.8628752   0.14621074  0.09532857 -1.18833998],[ 0.95300702 -0.09420856  1.16554085 -1.10252065],[ 0.70406392  1.3998175   0.10067094 -1.03453037],[0.88544162 0.73976787 1.54857298 0.45380909],[ 0.88544162  0.73976787  0.10067094 -1.03453037],[ 0.17053337  0.18129012  1.54857298 -0.89651138],[ 0.78114079  1.17854307  1.54857298 -0.70670984],[1.12534    0.97560881 0.76410891 0.08763823],[-0.95610186  0.97560881 -0.7209428  -0.09126591],[0.03848698 1.17854307 0.76410891 0.08763823],[ 0.07545384  1.17854307  0.09904969 -0.87247787],[ 0.7541353   0.56216054  0.33965065 -0.31557292],[0.7541353  0.56216054 0.09904969 1.78925004],[0.652417   1.17854307 1.16993102 0.87246806]
[ 1.00418975  0.64346494  1.41705487 -1.7710176 ],[ 0.73913232  1.82064949  1.36968771 -0.15659122],[ 0.73913232  1.82064949  1.41705487 -1.7710176 ],[1.00418975 0.64346494 0.07931703 0.66924431],[ 0.800085    0.43798378  0.3369906  -0.58238866],[ 0.47816922  0.10908967  1.99757546 -1.18170373],[ 0.47816922 -0.90743001  0.3369906  -0.58238866],[ 0.800085    1.38594093 -1.10465217  1.1107412 ],[ 0.02145482  1.09542802  0.98864922 -1.46750892],[ 0.8800701   1.58482914  0.3369906  -0.96583458],[ 0.8800701   1.58482914  0.98864922 -1.46750892],[ 0.93153864 -0.36450544  1.01020677 -0.96583458],[ 0.00284746  0.18326123  0.06420223 -1.77728612],[ 1.00418975  1.36212419  1.21198535 -0.57827496],[-0.35263535  1.36212419  0.06420223 -1.77728612],[-0.78680317  0.18326123  1.21198535  2.27681594],[ 1.35283904  0.16810859  0.82020526 -0.51521503],[ 0.12839976  0.89845927  0.32920456 -0.96993033],[ 0.12839976 -1.35299411  0.82020526  0.2671127 ],[ 1.35283904  0.16810859  0.32920456 -2.17380328],[ 0.38802886  1.09542802  0.23455473 -0.16611035],[ 0.74676363  1.36212419  0.01552555 -1.7710176 ],[ 0.74676363  1.36212419  0.31641033 -0.36837865],[ 0.38802886  1.09542802 -0.21054956 -1.7710176 ],[ 1.01392477  0.35646066  1.41705487 -0.27915638],[ 0.12681807  0.66517732  0.52403229 -0.16365409],[ 0.12681807 -0.24048982 -1.06984414 -0.27915638],[ 1.01392477  1.74286418 -1.94004631 -0.16365409],[ 1.02338947  0.43568731  0.35557288 -1.91474261],[ 0.52663437  0.89987319  2.06788163 -1.19537698],[ 0.52663437  0.89987319  0.35557288 -1.91474261],[-0.19146261  0.43568731  1.64660534 -1.19537698],[ 0.77769829  1.41521005  0.05094067 -0.36550743],[ 0.73913232  1.82064949  0.60667858 -0.91067905],[ 0.73913232  1.82064949  0.05094067 -0.36550743],[ 0.91731918 -0.29487937  0.60667858 -0.91067905],[ 0.07366444  0.89987319  0.45057189 -1.51733752],[ 1.68871     0.59146812  0.80465873 -0.58238866],[ 0.08104354 -2.04175946 -0.50331794 -1.51733752],[-1.90768149  0.89987319  0.80465873 -0.26003825],[ 0.67732079  0.80099361  0.81922877 -0.72527612],[ 1.04505558  0.01057463  1.20492271 -0.36550743],[ 1.04505558 -0.92313432 -0.17304506  0.14128279],[ 0.67732079  1.11187262  0.56660679 -0.36550743],[ 0.09367487  1.21955911  0.36018055 -0.25246996],[ 0.33159766  0.59146812  0.35557288 -1.91474261],[ 0.11207756  0.02565335  0.36018055 -0.25246996],[-1.79978979  1.25928934  0.35557288  0.34630579],[ 0.7773168   0.31566447  0.24610612 -1.37571423],[ 0.16748533  0.43235728  0.32920456 -0.09227297],[ 0.16748533 -1.10548439  0.24610612 -1.37571423],[-0.81759504  1.5946602   0.32920456 -0.09227297],[ 0.38802886  1.09542802  0.45057189 -2.448287  ],[0.800085   0.8679311  0.63305446 0.58671875],[ 0.800085    0.29964318 -0.43669931 -1.01051639],[ 1.06731515  1.10040067  0.63305446 -1.01633139],[ 0.28167643  0.43235728  0.31150274 -1.77728612],[ 0.67732079  0.64346494  1.99757546 -1.18170373],[0.67732079 0.64346494 0.31150274 0.83203469],[ 0.28167643  0.43235728  1.99757546 -1.18170373],[ 1.00418975  0.64346494  1.36968771 -0.15659122],[ 1.01392477  0.35646066 -0.60166217 -0.58828058],[ 1.01392477  0.03510735 -1.24928095 -0.15659122],[ 0.03277103  0.64346494 -0.60166217 -0.58828058],[ 3.3144496   0.66517732  0.88969226 -1.19537698],[ 2.13560151  0.34276832  0.3369906  -0.96583458],[ 0.40550105  0.34276832  0.88969226 -1.19537698],[ 0.08617486 -1.09352956  0.97931451 -0.21560762],[ 0.37221315  1.64922739  1.55330543 -0.9257445 ],[0.51797315 0.96481881 0.98864922 1.02846565],[-1.11361827  0.4615715   2.61427635  0.52060615],[ 0.72944448  1.64922739 -2.52529398  1.02846565],[ 0.29370014  0.43245402  0.25087329 -0.47158926],[ 0.75065055  1.04427723  1.05285671 -0.6426507 ],[ 1.59244537 -0.68338091  0.25087329 -0.47158926],[ 1.88569994  0.80923874  1.05285671 -0.6426507 ],[ 0.9897059   1.07126688  1.20475452 -0.20794569],[ 0.62498805  0.49217959  0.6878415  -0.06913255],[ 0.62498805  0.49217959 -0.68710787 -0.20794569],[ 0.9897059   1.07126688  0.6878415  -0.06913255],[ 0.73913232  1.82064949  0.05094067 -0.36550743],[ 1.18721642  1.21955911  0.88969226 -0.76772359],[ 1.18721642  1.21955911  0.05094067 -1.10247298],[ 0.73913232  1.82064949  0.88969226 -0.76772359],[ 0.37406926  0.26456964  0.82516309 -1.91474261],[ 0.51797315  1.41521005  0.23455473 -0.95135054],[ 0.51797315  0.9302371   1.48329946 -0.59831058],[ 0.99475641  0.04940259  0.23455473 -0.95135054],[ 2.21494602  0.43245402  0.51222551 -0.06913255],[ 0.67732079  0.80099361  0.65192414 -0.96993033],[ 0.67732079  0.80099361  0.14560741 -0.47471792],[ 1.74356992  0.43245402 -0.01279546 -0.96993033],[ 0.800085    2.05562201  0.55735083 -0.39978861],[ 1.36655124  1.58482914  0.81922877 -0.72527612],[ 1.36655124 -0.29806319  1.38479292 -0.39978861],[ 0.800085    2.05562201  0.81922877 -0.72527612],[ 0.73913232  1.82064949  0.96615746 -0.06913255],[ 1.36037696  1.41521005  0.24610612 -1.37894598],[-0.36725993  1.41521005 -0.73507002 -0.06913255],[-0.53405115  1.82064949 -0.42113271 -1.37894598],[ 0.51797315  2.13776532  0.3369906  -0.40864533],[ 0.800085    2.05562201  0.51332602 -1.37571423],[ 0.800085    2.05562201  0.3369906  -0.40864533],[ 1.35167276  0.11826465 -1.21180904  0.90550479],[ 0.09857586  1.03221387  2.06788163 -0.25710933],[ 3.3144496   0.66517732  0.84866115 -0.16365409],[-0.88651648  0.66517732  2.06788163 -0.63386592],[ 0.09857586 -0.55401172  0.84866115 -0.16365409],[ 0.03955676  1.07126688  2.01020403 -0.90710766],[ 2.01069891  1.58482914  0.35557288 -1.91474261],[ 2.01069891 -0.74050975 -0.10649284 -0.44698619],[ 0.03955676 -0.08182114  0.68089188 -0.4611712 ],[ 0.7773168   0.59146812  0.32652557 -0.39978861],[ 0.800085    2.05562201  0.52403229 -1.1088674 ],[0.800085   1.16395445 0.32652557 0.58940127],[0.7773168  1.32068249 0.52403229 0.87640755],[ 0.8800701   1.58482914  0.52403229 -1.1088674 ],[ 0.67732079  0.25277032  0.58439796 -0.58238866],[-1.24418872  0.25277032  0.52403229 -1.1088674 ],[ 0.8800701   1.58482914  1.08897612 -0.17075917],[ 0.33159766  0.59146812  0.06469435 -0.41651834],[ 0.22684955  2.22168658  0.76673126 -0.15659122],[ 0.22684955  2.22168658  0.06646904 -0.41651834],[ 0.33159766  0.59146812 -1.32242053 -0.26884565],[ 0.37221315  1.41521005  2.48292586 -0.36474567],[ 0.51797315  0.96481881  0.3369906  -0.21169008],[ 0.51797315  0.96481881  2.48292586 -0.36474567],[ 0.37221315  1.41521005  0.3369906  -0.21169008]
