[0 0 0 0],[14.32290762 13.39729612 14.23262973 10.80678192]
[0 3 0 0],[8.57086805 9.82481032 9.39640484 9.78787761]
[0 1 0 0],[10.75462744  6.6842546  11.11909003  8.19492304]
[0 4 0 0],[10.27292765 10.77964861 10.00167641  9.967182  ]
[0 0 0 3],[10.32693951  9.42836002 10.33073924  9.65339158]
[0 0 0 4],[12.02030902 10.25371584 11.77871555  9.86716125]
[0 0 0 1],[10.10632057 11.40210387 12.26784155  9.5974069 ]
[3 0 0 1],[4.03372326 4.93564294 7.52987774 2.66923464]
[1 0 0 1],[4.41147537 7.47996851 6.97344625 5.87737531]
[5 0 0 1],[5.90776268 6.50940651 7.1749829  4.64225081]
[5 0 0 6],[4.19648154 4.25233025 6.3335368  0.        ]
[1 0 0 6],[9.06241525 5.05415019 5.77149837 0.        ]
[1 3 0 6],[ 0.55158047 -1.44116758  1.64727831  0.        ]
[4 3 0 6],[ 2.38847212 -0.66327633  5.52147362  0.        ]
[0 3 0 6],[5.20122686 3.65402456 5.93924148 0.        ]
[0 4 0 6],[6.74140145 3.7927119  5.60053068 0.        ]
[0 1 0 6],[5.22737046 0.95090362 5.0788758  0.        ]
[3 1 0 6],[5.85792606 1.00798251 2.80462619 0.        ]
[3 4 0 6],[0.41885562 2.76870076 2.40793742 0.        ]
[4 4 0 6],[3.362094   5.53701954 5.49341151 0.        ]
[1 4 0 6],[3.27516496 0.76689714 4.87908964 0.        ]
[1 4 3 6],[0.01844836 1.02528255 0.2018778  0.        ]
[1 4 4 6],[-2.88701858 -0.20425537 -0.55969388  0.        ]
[1 4 1 6],[-0.89126616  2.7905897   4.76422827  0.        ]
[4 4 1 6],[5.00564521 1.01089206 1.18588185 0.        ]
[4 1 4 6],[1.52623573 4.04592328 1.18258739 0.        ]
[4 6 4 6],[0.98647706 0.         0.3465548  0.        ]
[5 6 4 6],[-0.17987562  0.         -0.36245333  0.        ]
[1 6 4 6],[-0.06928677  0.         -0.32559942  0.        ]
[1 6 1 6],[-0.8272111   0.         -0.02104242  0.        ]
[4 6 1 6],[2.47728613 0.         1.65342485 0.        ]
[3 6 1 6],[-3.05842195  0.          0.18160742  0.        ]
[3 6 4 6],[-3.2251262   0.          2.77886796  0.        ]
[0 6 4 6],[2.82651823 0.         2.10553166 0.        ]
[3 0 0 0],[ 7.116234   10.64977184 11.04408702  9.13967945]
[4 0 0 0],[ 9.18278678 11.98972102 11.34919075  9.01202121]
[1 0 0 0],[ 7.82731458  9.79980098 13.16927038 12.15750822]
[4 3 0 0],[4.62699814 4.26177124 8.00540255 9.06289068]
[4 4 0 0],[ 7.79225876  8.97528206  9.54522628 10.21048796]
[1 4 0 0],[3.24727965 7.1828607  9.78949936 9.63685454]
[0 5 0 0],[10.86394636  5.99176139  8.14399978 11.11676402]
[0 1 0 3],[7.71516205 2.81251348 5.66196042 1.12772806]
[0 1 0 4],[8.49429329 4.65056142 7.67462659 7.98185154]
