[0 0 0 0],[18.80314004 18.80430961 18.80584482 18.78174521]
[3 0 0 0],[ 8.74287314 17.40784598 17.60654582 17.50884526]
[1 0 0 0],[ 9.15315847 23.26663345 18.12499039 18.11676434]
[4 0 0 0],[10.34866746 18.87513398 17.7474476  17.71265149]
[1 0 0 3],[ 3.39438602 16.10015846 15.46978045  4.98202608]
[4 0 0 3],[12.2168083  15.27096007 15.83520687  5.50307301]
[3 0 0 3],[ 4.33232856 14.64523126 15.13991095  6.26406999]
[6 0 0 3],[ 0.         15.15636857 15.63197096 13.09906903]
[6 0 0 1],[ 0.         16.2994606  15.43238968  3.88608052]
[6 0 0 4],[ 0.         13.90413119 21.56045871  9.70932227]
[6 0 0 5],[ 0.          0.         12.73209493  8.00964985]
[6 0 0 6],[ 0.         16.23190534 15.99970852  0.        ]
[6 0 3 6],[ 0.         10.94542606  5.07840873  0.        ]
[6 0 4 6],[ 0.         13.60543049  6.6335979   0.        ]
[6 0 1 6],[ 0.         13.42235276 16.6873548   0.        ]
[6 0 5 6],[ 0.         10.25006686  7.86595019  0.        ]
[6 0 6 6],[ 0.         10.98013506  0.          0.        ]
[6 3 6 6],[0.         0.80196653 0.         0.        ]
[6 1 6 6],[0.         2.56100135 0.         0.        ]
[6 5 6 6],[0.         0.74910172 0.         0.        ]
[6 6 6 6],[0. 0. 0. 0.]
[0 3 0 0],[17.33513767  9.93339889 17.48270058 17.60368963]
[0 1 0 0],[17.69600303 12.96528187 17.79838258 21.21131399]
[0 4 0 0],[18.22393663 11.09070462 17.68265797 19.24086736]
[0 4 3 0],[15.23979851  7.84687811  7.988532   15.12178477]
[0 4 4 0],[17.046723    8.48058641  6.21169594 16.18006205]
[0 4 1 0],[16.54212537  9.71796422  2.09030838 15.75612954]
[0 0 1 0],[18.02501297 18.22507466  3.94561576 18.19252081]
[3 0 1 0],[ 8.60532333 16.16672217  5.68747788 14.99980498]
[3 0 4 0],[ 4.31211301 15.83258547  7.94532242 15.42860602]
[4 0 4 0],[10.59405065 16.4862781   5.66985888 16.48763832]
[4 0 1 0],[13.26340001 15.55502263  6.22706552 16.13391991]
[1 0 1 0],[10.72325291 19.00381528  7.98264662 15.72811738]
[1 0 4 0],[ 9.45251424 16.92419229  3.37134738 17.05918209]
[6 0 1 0],[ 0.         15.50022608 17.59063349 15.74722861]
[6 0 4 0],[ 0.         12.57914625  7.67240275 15.76258767]
[6 0 3 0],[ 0.         15.10178355  4.75841929 16.39361765]
[6 0 1 3],[ 0.         11.46126181  5.04663276  6.25794874]
