[0 0 0 0],[167.23842912 165.53307582 161.65016741 150.87405016]
[3 0 0 0],[157.53901825 146.78742465 145.67860379 142.66801229]
[1 0 0 0],[155.84165968 156.5586038  148.76159979 144.11553967]
[4 0 0 0],[158.19799298 158.32063514 150.46901058 144.70989544]
[5 0 0 0],[154.92180922  89.15206485 104.27679019  52.1326734 ]
[1 3 0 0],[143.43013481 145.67464224  50.53717971  24.75006382]
[4 3 0 0],[144.66776446 147.72777884  10.00623752  23.67831433]
[4 1 0 0],[146.04608085 145.24445651  71.53012629  58.26435898]
[1 1 0 0],[143.56112996 139.55326858  86.67658267  83.77296657]
[4 4 0 0],[148.89195555 147.65962211  59.43124734  51.70747858]
[1 4 0 0],[145.93893733 145.57577181  71.793355    64.55412069]
[1 1 0 3],[51.28885244 75.10536289  1.33595401 27.06248582]
[6 1 0 3],[ 0.         63.08115708  4.5038491  85.53891814]
[6 1 0 1],[ 0.         83.94554031 34.68751054 83.63002742]
[6 1 0 4],[ 0.         80.58349198 13.91609097 86.4999834 ]
[6 4 0 1],[ 0.         89.30254599 13.0297054  81.27403531]
[6 5 0 1],[ 0.         78.44424841  0.          7.80282982]
[6 5 0 4],[ 0.          0.          0.         18.06577684]
[6 5 0 3],[ 0.         12.18444677  0.         -0.5       ]
[6 5 0 6],[ 0.         58.59626793  2.33884095  0.        ]
[6 1 0 6],[ 0.         60.47442797 58.21336433  0.        ]
[6 4 0 6],[ 0.         59.76573991 29.08261201  0.        ]
[6 1 3 6],[ 0.         34.42975794 50.59839176  0.        ]
[6 1 1 6],[ 0.         51.69207124 51.33369587  0.        ]
[6 4 1 6],[ 0.         52.18408604 50.03416007  0.        ]
[6 4 4 6],[ 0.         53.14023738 41.29173311  0.        ]
[3 3 0 0],[144.23296075 127.21695807   4.32004296   8.91256783]
[0 3 0 0],[145.57466831 154.03745023  91.58885961  78.5687772 ]
[0 4 0 0],[155.89667791 156.42892617  83.15638916  93.11631917]
[3 4 0 0],[147.12518126 134.62956417  13.47952097  10.29580893]
[6 0 0 0],[  0.         117.41437323 117.62750524 117.69992099]
[6 0 3 0],[  0.         101.41913891 106.48996096 106.30618207]
[6 0 1 0],[  0.         107.94029524 106.18699052 106.91696936]
[6 0 6 0],[ 0.         78.67920483  0.         80.34791264]
[6 0 6 3],[ 0.        66.8698338  0.        70.6601187]
[6 0 6 1],[ 0.         69.06607524  0.         72.52828613]
[6 0 5 0],[  0.          52.33134138 108.1595469   55.67407868]
[6 0 4 0],[  0.         105.9364832  109.23528274 109.43323726]
[6 0 4 3],[ 0.         24.17517013 97.82357376 99.92413989]
[6 0 4 4],[  0.          21.78548871 105.42111594  99.90488381]
[6 0 2 2],[  0.           4.72221404  81.51116621 110.02263336]
[6 0 4 1],[  0.          29.97983769 100.91021295  98.73642573]
[6 0 1 1],[ 0.         55.54883194 99.2341872  99.16429497]
[6 0 1 5],[  0.           1.9         65.40363069 100.85883906]
[6 0 0 1],[  0.          91.55904312 108.76217494 107.45467211]
[6 0 0 3],[  0.          60.1446943   84.73982815 106.59896013]
[6 0 0 6],[ 0.         68.94755498 72.26339048  0.        ]
[4 3 0 3],[59.54411751  5.71836326  4.54946109 12.2793643 ]
[1 3 0 3],[69.2984901  47.95210437  5.16250886 41.60061802]
[1 4 0 3],[39.49174246 71.40460894  1.11050715 22.44897724]
[6 3 0 3],[ 0.         52.69373394 16.69810193 77.63180921]
[6 3 0 4],[ 0.         45.83841845  2.61260013 85.93772785]
[6 3 0 1],[ 0.         84.57347362 12.43694492 68.46095664]
[6 5 0 5],[0.        0.        0.        0.3963779]
