[0 0 0 0],[0.00045164 0.         0.         0.         0.00163761]
[3 0 0 0],[0.00029892 0.00327523 0.         0.         0.00162646]
[1 0 0 0],"[7.95269292e-05 3.30183725e-03 0.00000000e+00 0.00000000e+00
 1.64417997e-03]"
[7 0 0 0],[0.00011146 0.0032834  0.         0.         0.00160015]
[0 0 3 0],"[3.11149720e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.30690617e-05]"
[0 0 4 0],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.31748058e-06]"
[0 0 7 0],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.23303826e-05]"
[0 0 6 0],"[1.51987237e-08 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
[0 3 6 0],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.42761853e-10]"
[0 4 6 0],[0. 0. 0. 0. 0.]
[0 1 6 0],"[4.11504471e-09 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.26831398e-10]"
[0 7 6 0],[0. 0. 0. 0. 0.]
[3 0 6 0],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.07111529e-09]"
[1 0 6 0],[5.3380161e-08 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.5140436e-09]
[4 0 6 0],"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.53555765e-10]"
[3 3 6 0],"[2.26905349e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
[1 3 6 0],[0. 0. 0. 0. 0.]
[4 3 6 0],"[8.78952625e-07 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
[7 3 6 0],"[5.24937369e-09 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
[6 3 6 0],"[1.12421998e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.68448169e-03]"
[6 7 6 0],[0.         0.         0.         0.         0.00182051]
[6 7 6 3],[0.         0.02519393 0.         0.         0.01289559]
[6 4 6 3],[0.         0.         0.         0.         0.01294122]
[6 1 6 3],[0.         0.         0.         0.         0.01382618]
[6 8 6 3],[0.         0.18640657 0.         0.         0.08983341]
[6 6 6 3],[0.         0.3439     0.         0.         0.46655247]
[6 6 6 1],[0.         1.         0.         0.         0.42983818]
[6 6 6 7],[0.         0.99990595 0.         0.         0.42779399]
[6 6 6 4],[0.         0.1        0.         0.         0.34012886]
[6 6 6 8],[0.   1.   0.   0.   0.55]
[6 6 6 6],[0. 0. 0. 0. 0.]
[4 0 0 0],[0.0001171  0.00328541 0.         0.         0.00164549]
[6 0 0 0],[0.00230618 0.         0.         0.         0.00663364]
[6 0 3 0],[0.00034439 0.         0.         0.         0.00068635]
[6 0 3 3],[0.00052082 0.         0.         0.         0.00010848]
[6 0 1 3],[0.         0.         0.         0.         0.00021797]
[6 0 7 3],[0.         0.         0.         0.         0.00011863]
[6 0 4 3],"[3.95473090e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.88744241e-04]"
