[0 0 0 0],[41.03549178 40.53327332 37.64791109 43.09516416]
[3 0 0 0],[34.2922044  32.18022626 30.04068314 32.01663348]
[1 0 0 0],[35.2837055  40.20928537 33.703521   37.19599071]
[5 0 0 0],[34.71179566 32.49750673 27.43696026 25.8171106 ]
[0 0 3 0],[23.06050586 17.14227873 31.48892076  2.5       ]
[0 0 4 0],[29.32199721 33.88877473 33.57579303 19.2217577 ]
[3 0 4 0],[25.91712434  0.         16.11837253  5.96125069]
[2 0 2 0],[37.55538454  0.         18.84548511  5.61350065]
[1 0 4 0],[25.14866477  6.45937802 31.7197513  25.99486592]
[1 0 1 0],[38.15371929 28.07965135 26.69834643 16.83966147]
[5 0 1 0],[26.34464578  0.          4.92801934  0.        ]
[1 3 1 0],[ 9.90131112 17.86729843 17.54699272 11.6602713 ]
[4 3 1 0],[20.02667874  4.35020999  3.46019569  0.        ]
[4 3 4 0],[16.71924064  2.74119101  4.93034179  0.        ]
[1 3 4 0],[ 9.28004745 10.45212953 18.10654949  0.        ]
[1 1 1 0],[16.06966582 16.33636958 16.17338481 20.92909413]
[4 1 1 0],[ 6.74835186 17.87819229 20.44215321  5.08316063]
[1 4 1 0],[20.10779267 19.51942069 21.47991293  6.15319314]
[1 4 4 0],[ 7.38887758 17.28009292 15.04812739  0.        ]
[6 4 1 0],[ 0.         24.74231982 22.21630137 26.89853201]
[6 4 4 0],[ 0.         23.45280403 26.32131832 25.61749213]
[6 4 5 0],[ 0.          9.978923   23.58633512  6.10372912]
[6 1 4 0],[ 0.         24.46440557 28.10375504 28.30888938]
[6 0 4 0],[ 0.         32.89541502 31.33208389 28.50934327]
[6 0 3 0],[ 0.         21.99320867 31.0846204  16.02580944]
[6 0 3 3],[ 0.          8.13766248 17.81890293  6.23902358]
[6 0 3 4],[ 0.          0.         21.34305271 18.09843656]
[6 0 3 1],[ 0.         14.60058947 23.43239041 22.06052895]
[6 0 1 3],[ 0.          5.53410014 17.90419742 22.14921709]
[6 0 4 3],[ 0.          0.         19.45907732 23.72537898]
[6 0 4 1],[ 0.         29.95827136 26.73833755 21.80710197]
[6 0 4 4],[ 0.         17.77440317 24.43966703 26.0352144 ]
