0b0,"[0.         0.         0.         0.         0.         0.
 0.00730917]"
0b1,"[0.         0.         0.         0.         0.         0.0010605
 0.00164389]"
0b10,"[0.         0.         0.         0.         0.01023001 0.
 0.00205109]"
0b11,"[0.         0.         0.         0.         0.00229706 0.00884482
 0.00261258]"
0b100,[0. 0. 0. 0. 0. 0. 0.]
0b101,[0. 0. 0. 0. 0. 0. 0.]
0b110,[0. 0. 0. 0. 0. 0. 0.]
0b111,[0. 0. 0. 0. 0. 0. 0.]
0b1000,[0. 0. 0. 0. 0. 0. 0.]
0b1001,[0. 0. 0. 0. 0. 0. 0.]
0b1010,[0. 0. 0. 0. 0. 0. 0.]
0b1011,[0. 0. 0. 0. 0. 0. 0.]
0b1100,[0. 0. 0. 0. 0. 0. 0.]
0b1101,[0. 0. 0. 0. 0. 0. 0.]
0b1110,[0. 0. 0. 0. 0. 0. 0.]
0b1111,[0. 0. 0. 0. 0. 0. 0.]
0b10000,"[0.         0.0624153  0.         0.         0.         0.
 0.00912792]"
0b10001,"[0.         0.00195242 0.         0.         0.         0.00289224
 0.00160918]"
0b10010,"[0.         0.02406591 0.         0.         0.02644022 0.
 0.05260907]"
0b10011,"[0.         0.00133393 0.         0.         0.00217538 0.0081976
 0.0027428 ]"
0b10100,[0. 0. 0. 0. 0. 0. 0.]
0b10101,[0. 0. 0. 0. 0. 0. 0.]
0b10110,[0. 0. 0. 0. 0. 0. 0.]
0b10111,[0. 0. 0. 0. 0. 0. 0.]
0b11000,[0. 0. 0. 0. 0. 0. 0.]
0b11001,[0. 0. 0. 0. 0. 0. 0.]
0b11010,[0. 0. 0. 0. 0. 0. 0.]
0b11011,[0. 0. 0. 0. 0. 0. 0.]
0b11100,[0. 0. 0. 0. 0. 0. 0.]
0b11101,[0. 0. 0. 0. 0. 0. 0.]
0b11110,[0. 0. 0. 0. 0. 0. 0.]
0b11111,[0. 0. 0. 0. 0. 0. 0.]
0b100000,"[0.00161122 0.         0.         0.         0.         0.
 0.00124753]"
0b100001,"[0.00115578 0.         0.         0.         0.         0.00141518
 0.00133436]"
0b100010,"[0.00321701 0.         0.         0.         0.00773051 0.
 0.00919811]"
0b100011,"[0.0144687  0.         0.         0.         0.00350848 0.00600094
 0.00579174]"
0b100100,[0. 0. 0. 0. 0. 0. 0.]
0b100101,[0. 0. 0. 0. 0. 0. 0.]
0b100110,[0. 0. 0. 0. 0. 0. 0.]
0b100111,[0. 0. 0. 0. 0. 0. 0.]
0b101000,[0. 0. 0. 0. 0. 0. 0.]
0b101001,[0. 0. 0. 0. 0. 0. 0.]
0b101010,[0. 0. 0. 0. 0. 0. 0.]
0b101011,[0. 0. 0. 0. 0. 0. 0.]
0b101100,[0. 0. 0. 0. 0. 0. 0.]
0b101101,[0. 0. 0. 0. 0. 0. 0.]
0b101110,[0. 0. 0. 0. 0. 0. 0.]
0b101111,[0. 0. 0. 0. 0. 0. 0.]
0b110000,[0. 0. 0. 0. 0. 0. 0.]
0b110001,[0. 0. 0. 0. 0. 0. 0.]
0b110010,"[0.00431107 0.00254016 0.         0.         0.00118435 0.
 0.00127703]"
0b110011,"[0.00276272 0.00151002 0.         0.         0.00171717 0.0034676
 0.00151574]"
0b110100,[0. 0. 0. 0. 0. 0. 0.]
0b110101,[0. 0. 0. 0. 0. 0. 0.]
0b110110,[0. 0. 0. 0. 0. 0. 0.]
0b110111,[0. 0. 0. 0. 0. 0. 0.]
0b111000,[0. 0. 0. 0. 0. 0. 0.]
0b111001,[0. 0. 0. 0. 0. 0. 0.]
0b111010,[0. 0. 0. 0. 0. 0. 0.]
0b111011,[0. 0. 0. 0. 0. 0. 0.]
0b111100,[0. 0. 0. 0. 0. 0. 0.]
0b111101,[0. 0. 0. 0. 0. 0. 0.]
0b111110,[0. 0. 0. 0. 0. 0. 0.]
0b111111,[0. 0. 0. 0. 0. 0. 0.]
